id,tipo,descripcion,lat,lon,fecha_extraccion,cuadrante,calle
234,inlove,Evento tipo inlove,-33.64875,-70.65999999999998,2025-04-28 19:57:39,Q4_2_5,Recoleta
235,zombie,Evento tipo zombie,-33.64875,-70.65999999999998,2025-04-28 19:57:39,Q4_2_5,Las Rejas
236,sunny,Evento tipo sunny,-33.64875,-70.65999999999998,2025-04-28 19:57:39,Q4_2_5,San Joaquín
237,peaceful,Evento tipo peaceful,-33.64875,-70.65999999999998,2025-04-28 19:57:39,Q4_2_5,Independencia
238,desconocido,Evento tipo desconocido,-33.64875,-70.61999999999999,2025-04-28 19:57:46,Q4_2_6,Apoquindo Las Condes
239,happy,Evento tipo happy,-33.64875,-70.61999999999999,2025-04-28 19:57:46,Q4_2_6,Maipú
240,LOL,Evento tipo LOL,-33.64875,-70.61999999999999,2025-04-28 19:57:46,Q4_2_6,Plaza Italia
241,zombie,Evento tipo zombie,-33.64875,-70.61999999999999,2025-04-28 19:57:46,Q4_2_6,Los Dominicos
242,sunny,Evento tipo sunny,-33.64875,-70.61999999999999,2025-04-28 19:57:46,Q4_2_6,La Cisterna
243,peaceful,Evento tipo peaceful,-33.64875,-70.61999999999999,2025-04-28 19:57:46,Q4_2_6,Camino a Melipilla
244,desconocido,Evento tipo desconocido,-33.64875,-70.57999999999998,2025-04-28 19:57:55,Q4_2_7,San Joaquín
245,cool,Evento tipo cool,-33.64875,-70.57999999999998,2025-04-28 19:57:55,Q4_2_7,Macul
246,sunny,Evento tipo sunny,-33.64875,-70.57999999999998,2025-04-28 19:57:55,Q4_2_7,Puente Alto
247,inlove,Evento tipo inlove,-33.64875,-70.57999999999998,2025-04-28 19:57:55,Q4_2_7,Av. La Florida
248,happy,Evento tipo happy,-33.64875,-70.57999999999998,2025-04-28 19:57:55,Q4_2_7,Pudahuel
249,peaceful,Evento tipo peaceful,-33.64875,-70.57999999999998,2025-04-28 19:57:55,Q4_2_7,Av. La Florida
250,LOL,Evento tipo LOL,-33.64875,-70.57999999999998,2025-04-28 19:57:55,Q4_2_7,Independencia
251,zombie,Evento tipo zombie,-33.64875,-70.57999999999998,2025-04-28 19:57:55,Q4_2_7,Av. La Florida
252,desconocido,Evento tipo desconocido,-33.611875,-70.82,2025-04-28 19:58:03,Q4_3_1,Vespucio Sur
253,happy,Evento tipo happy,-33.611875,-70.82,2025-04-28 19:58:03,Q4_3_1,Estación Central
254,zombie,Evento tipo zombie,-33.611875,-70.82,2025-04-28 19:58:03,Q4_3_1,Costanera Norte
255,peaceful,Evento tipo peaceful,-33.611875,-70.82,2025-04-28 19:58:03,Q4_3_1,Plaza Italia
256,desconocido,Evento tipo desconocido,-33.611875,-70.77999999999999,2025-04-28 19:58:10,Q4_3_2,Lo Barnechea
257,happy,Evento tipo happy,-33.611875,-70.77999999999999,2025-04-28 19:58:11,Q4_3_2,San Joaquín
258,peaceful,Evento tipo peaceful,-33.611875,-70.77999999999999,2025-04-28 19:58:11,Q4_3_2,Providencia
259,ninja,Evento tipo ninja,-33.611875,-70.77999999999999,2025-04-28 19:58:11,Q4_3_2,Costanera Norte
260,LOL,Evento tipo LOL,-33.611875,-70.77999999999999,2025-04-28 19:58:11,Q4_3_2,Huechuraba
261,wild,Evento tipo wild,-33.611875,-70.77999999999999,2025-04-28 19:58:11,Q4_3_2,San Joaquín
262,zombie,Evento tipo zombie,-33.611875,-70.77999999999999,2025-04-28 19:58:11,Q4_3_2,San Bernardo
263,desconocido,Evento tipo desconocido,-33.611875,-70.74,2025-04-28 19:58:18,Q4_3_3,San Bernardo
264,happy,Evento tipo happy,-33.611875,-70.74,2025-04-28 19:58:18,Q4_3_3,Costanera Norte
265,peaceful,Evento tipo peaceful,-33.611875,-70.74,2025-04-28 19:58:18,Q4_3_3,Camino a Melipilla
266,desconocido,Evento tipo desconocido,-33.611875,-70.69999999999999,2025-04-28 19:58:25,Q4_3_4,Independencia
267,happy,Evento tipo happy,-33.611875,-70.69999999999999,2025-04-28 19:58:25,Q4_3_4,Costanera Norte
268,LOL,Evento tipo LOL,-33.611875,-70.69999999999999,2025-04-28 19:58:25,Q4_3_4,Puente Alto
269,ninja,Evento tipo ninja,-33.611875,-70.69999999999999,2025-04-28 19:58:25,Q4_3_4,Apoquindo Las Condes
270,sunny,Evento tipo sunny,-33.611875,-70.69999999999999,2025-04-28 19:58:25,Q4_3_4,Peñalolén
271,desconocido,Evento tipo desconocido,-33.611875,-70.65999999999998,2025-04-28 19:58:33,Q4_3_5,Alameda Centro
272,happy,Evento tipo happy,-33.611875,-70.65999999999998,2025-04-28 19:58:33,Q4_3_5,Las Rejas
273,ninja,Evento tipo ninja,-33.611875,-70.65999999999998,2025-04-28 19:58:33,Q4_3_5,Estación Central
274,peaceful,Evento tipo peaceful,-33.611875,-70.65999999999998,2025-04-28 19:58:33,Q4_3_5,Pudahuel
275,zombie,Evento tipo zombie,-33.611875,-70.65999999999998,2025-04-28 19:58:33,Q4_3_5,San Joaquín
276,desconocido,Evento tipo desconocido,-33.611875,-70.61999999999999,2025-04-28 19:58:40,Q4_3_6,Camino a Melipilla
277,police,Evento tipo police,-33.611875,-70.61999999999999,2025-04-28 19:58:40,Q4_3_6,Costanera Norte
278,sunny,Evento tipo sunny,-33.611875,-70.61999999999999,2025-04-28 19:58:40,Q4_3_6,Huechuraba
279,inlove,Evento tipo inlove,-33.611875,-70.61999999999999,2025-04-28 19:58:40,Q4_3_6,Ñuñoa Plaza Egaña
280,happy,Evento tipo happy,-33.611875,-70.61999999999999,2025-04-28 19:58:40,Q4_3_6,Ñuñoa Plaza Egaña
281,zombie,Evento tipo zombie,-33.611875,-70.61999999999999,2025-04-28 19:58:40,Q4_3_6,Las Rejas
282,desconocido,Evento tipo desconocido,-33.611875,-70.57999999999998,2025-04-28 19:58:48,Q4_3_7,San Miguel
283,happy,Evento tipo happy,-33.611875,-70.57999999999998,2025-04-28 19:58:48,Q4_3_7,Recoleta
284,peaceful,Evento tipo peaceful,-33.611875,-70.57999999999998,2025-04-28 19:58:48,Q4_3_7,Camino a Melipilla
285,sunny,Evento tipo sunny,-33.611875,-70.57999999999998,2025-04-28 19:58:48,Q4_3_7,Puente Alto
286,zombie,Evento tipo zombie,-33.611875,-70.57999999999998,2025-04-28 19:58:48,Q4_3_7,Lo Barnechea
287,ninja,Evento tipo ninja,-33.611875,-70.57999999999998,2025-04-28 19:58:48,Q4_3_7,Independencia
288,LOL,Evento tipo LOL,-33.611875,-70.57999999999998,2025-04-28 19:58:48,Q4_3_7,Lo Barnechea
289,happy,Evento tipo happy,-33.611875,-70.57999999999998,2025-04-28 19:58:49,Q4_3_7,Peñalolén
290,desconocido,Evento tipo desconocido,-33.575,-70.82,2025-04-28 19:58:57,Q4_4_1,Camino a Melipilla
291,police,Evento tipo police,-33.575,-70.82,2025-04-28 19:58:57,Q4_4_1,Ñuñoa Plaza Egaña
292,peaceful,Evento tipo peaceful,-33.575,-70.82,2025-04-28 19:58:57,Q4_4_1,Camino a Melipilla
293,happy,Evento tipo happy,-33.575,-70.82,2025-04-28 19:58:57,Q4_4_1,Lo Barnechea
294,sunny,Evento tipo sunny,-33.575,-70.82,2025-04-28 19:58:57,Q4_4_1,La Cisterna
295,LOL,Evento tipo LOL,-33.575,-70.82,2025-04-28 19:58:57,Q4_4_1,Ñuñoa Plaza Egaña
296,zombie,Evento tipo zombie,-33.575,-70.82,2025-04-28 19:58:57,Q4_4_1,Lo Barnechea
297,inlove,Evento tipo inlove,-33.575,-70.82,2025-04-28 19:58:57,Q4_4_1,Apoquindo Las Condes
298,ninja,Evento tipo ninja,-33.575,-70.82,2025-04-28 19:58:57,Q4_4_1,Autopista Central
299,desconocido,Evento tipo desconocido,-33.575,-70.77999999999999,2025-04-28 19:59:04,Q4_4_2,Las Rejas
300,peaceful,Evento tipo peaceful,-33.575,-70.77999999999999,2025-04-28 19:59:04,Q4_4_2,San Bernardo
301,happy,Evento tipo happy,-33.575,-70.77999999999999,2025-04-28 19:59:04,Q4_4_2,Maipú
302,sunny,Evento tipo sunny,-33.575,-70.77999999999999,2025-04-28 19:59:04,Q4_4_2,Independencia
303,inlove,Evento tipo inlove,-33.575,-70.77999999999999,2025-04-28 19:59:04,Q4_4_2,Ñuñoa Plaza Egaña
304,desconocido,Evento tipo desconocido,-33.575,-70.74,2025-04-28 19:59:12,Q4_4_3,San Miguel
305,peaceful,Evento tipo peaceful,-33.575,-70.74,2025-04-28 19:59:12,Q4_4_3,Huechuraba
306,happy,Evento tipo happy,-33.575,-70.74,2025-04-28 19:59:12,Q4_4_3,Las Rejas
307,desconocido,Evento tipo desconocido,-33.575,-70.69999999999999,2025-04-28 19:59:19,Q4_4_4,Alameda Centro
308,happy,Evento tipo happy,-33.575,-70.69999999999999,2025-04-28 19:59:19,Q4_4_4,Estación Central
309,ninja,Evento tipo ninja,-33.575,-70.69999999999999,2025-04-28 19:59:19,Q4_4_4,Macul
310,inlove,Evento tipo inlove,-33.575,-70.69999999999999,2025-04-28 19:59:19,Q4_4_4,Lo Barnechea
311,LOL,Evento tipo LOL,-33.575,-70.69999999999999,2025-04-28 19:59:19,Q4_4_4,Huechuraba
312,sunny,Evento tipo sunny,-33.575,-70.69999999999999,2025-04-28 19:59:19,Q4_4_4,Puente Alto
313,peaceful,Evento tipo peaceful,-33.575,-70.69999999999999,2025-04-28 19:59:19,Q4_4_4,Peñalolén
314,desconocido,Evento tipo desconocido,-33.575,-70.65999999999998,2025-04-28 19:59:26,Q4_4_5,La Cisterna
315,happy,Evento tipo happy,-33.575,-70.65999999999998,2025-04-28 19:59:26,Q4_4_5,Macul
316,peaceful,Evento tipo peaceful,-33.575,-70.65999999999998,2025-04-28 19:59:26,Q4_4_5,Recoleta
317,sunny,Evento tipo sunny,-33.575,-70.65999999999998,2025-04-28 19:59:26,Q4_4_5,Independencia
318,zombie,Evento tipo zombie,-33.575,-70.65999999999998,2025-04-28 19:59:26,Q4_4_5,Quinta Normal
319,ninja,Evento tipo ninja,-33.575,-70.65999999999998,2025-04-28 19:59:26,Q4_4_5,Maipú
320,LOL,Evento tipo LOL,-33.575,-70.65999999999998,2025-04-28 19:59:26,Q4_4_5,Ñuñoa Plaza Egaña
321,happy,Evento tipo happy,-33.575,-70.65999999999998,2025-04-28 19:59:27,Q4_4_5,Lo Prado
322,desconocido,Evento tipo desconocido,-33.575,-70.61999999999999,2025-04-28 19:59:34,Q4_4_6,Vespucio Norte
323,peaceful,Evento tipo peaceful,-33.575,-70.61999999999999,2025-04-28 19:59:34,Q4_4_6,Av. La Florida
324,happy,Evento tipo happy,-33.575,-70.61999999999999,2025-04-28 19:59:34,Q4_4_6,San Miguel
325,LOL,Evento tipo LOL,-33.575,-70.61999999999999,2025-04-28 19:59:34,Q4_4_6,Independencia
326,sunny,Evento tipo sunny,-33.575,-70.61999999999999,2025-04-28 19:59:34,Q4_4_6,Vespucio Norte
327,ninja,Evento tipo ninja,-33.575,-70.61999999999999,2025-04-28 19:59:34,Q4_4_6,Costanera Norte
328,zombie,Evento tipo zombie,-33.575,-70.61999999999999,2025-04-28 19:59:34,Q4_4_6,Quinta Normal
329,desconocido,Evento tipo desconocido,-33.575,-70.57999999999998,2025-04-28 19:59:42,Q4_4_7,Autopista Central
330,inlove,Evento tipo inlove,-33.575,-70.57999999999998,2025-04-28 19:59:42,Q4_4_7,Vespucio Sur
331,peaceful,Evento tipo peaceful,-33.575,-70.57999999999998,2025-04-28 19:59:42,Q4_4_7,Plaza Italia
332,happy,Evento tipo happy,-33.575,-70.57999999999998,2025-04-28 19:59:42,Q4_4_7,Av. La Florida
333,LOL,Evento tipo LOL,-33.575,-70.57999999999998,2025-04-28 19:59:42,Q4_4_7,Las Rejas
334,ninja,Evento tipo ninja,-33.575,-70.57999999999998,2025-04-28 19:59:42,Q4_4_7,Independencia
335,sunny,Evento tipo sunny,-33.575,-70.57999999999998,2025-04-28 19:59:42,Q4_4_7,San Bernardo
336,desconocido,Evento tipo desconocido,-33.538125,-70.82,2025-04-28 19:59:51,Q4_5_1,Lo Barnechea
337,happy,Evento tipo happy,-33.538125,-70.82,2025-04-28 19:59:51,Q4_5_1,Costanera Norte
338,inlove,Evento tipo inlove,-33.538125,-70.82,2025-04-28 19:59:51,Q4_5_1,Huechuraba
339,ninja,Evento tipo ninja,-33.538125,-70.82,2025-04-28 19:59:51,Q4_5_1,Alameda Centro
340,peaceful,Evento tipo peaceful,-33.538125,-70.82,2025-04-28 19:59:51,Q4_5_1,Estación Central
341,sunny,Evento tipo sunny,-33.538125,-70.82,2025-04-28 19:59:51,Q4_5_1,Costanera Norte
342,LOL,Evento tipo LOL,-33.538125,-70.82,2025-04-28 19:59:51,Q4_5_1,Macul
343,desconocido,Evento tipo desconocido,-33.538125,-70.77999999999999,2025-04-28 19:59:58,Q4_5_2,San Joaquín
344,peaceful,Evento tipo peaceful,-33.538125,-70.77999999999999,2025-04-28 19:59:58,Q4_5_2,Maipú
345,happy,Evento tipo happy,-33.538125,-70.77999999999999,2025-04-28 19:59:58,Q4_5_2,San Miguel
346,ninja,Evento tipo ninja,-33.538125,-70.77999999999999,2025-04-28 19:59:58,Q4_5_2,Av. La Florida
347,desconocido,Evento tipo desconocido,-33.538125,-70.74,2025-04-28 20:00:06,Q4_5_3,Vespucio Sur
348,happy,Evento tipo happy,-33.538125,-70.74,2025-04-28 20:00:06,Q4_5_3,Los Dominicos
349,inlove,Evento tipo inlove,-33.538125,-70.74,2025-04-28 20:00:06,Q4_5_3,Costanera Norte
350,peaceful,Evento tipo peaceful,-33.538125,-70.74,2025-04-28 20:00:06,Q4_5_3,Providencia
351,LOL,Evento tipo LOL,-33.538125,-70.74,2025-04-28 20:00:06,Q4_5_3,La Cisterna
352,desconocido,Evento tipo desconocido,-33.538125,-70.69999999999999,2025-04-28 20:00:13,Q4_5_4,San Joaquín
353,happy,Evento tipo happy,-33.538125,-70.69999999999999,2025-04-28 20:00:13,Q4_5_4,Lo Barnechea
354,inlove,Evento tipo inlove,-33.538125,-70.69999999999999,2025-04-28 20:00:13,Q4_5_4,Vespucio Sur
355,peaceful,Evento tipo peaceful,-33.538125,-70.69999999999999,2025-04-28 20:00:13,Q4_5_4,Alameda Centro
356,zombie,Evento tipo zombie,-33.538125,-70.69999999999999,2025-04-28 20:00:13,Q4_5_4,Estación Central
357,desconocido,Evento tipo desconocido,-33.538125,-70.65999999999998,2025-04-28 20:00:20,Q4_5_5,Grecia Ñuñoa
358,road-closed,Evento tipo road-closed,-33.538125,-70.65999999999998,2025-04-28 20:00:20,Q4_5_5,Camino a Melipilla
359,happy,Evento tipo happy,-33.538125,-70.65999999999998,2025-04-28 20:00:20,Q4_5_5,Maipú
360,peaceful,Evento tipo peaceful,-33.538125,-70.65999999999998,2025-04-28 20:00:20,Q4_5_5,Lo Barnechea
361,LOL,Evento tipo LOL,-33.538125,-70.65999999999998,2025-04-28 20:00:20,Q4_5_5,Plaza Italia
362,sunny,Evento tipo sunny,-33.538125,-70.65999999999998,2025-04-28 20:00:20,Q4_5_5,Estación Central
363,desconocido,Evento tipo desconocido,-33.538125,-70.61999999999999,2025-04-28 20:00:28,Q4_5_6,San Bernardo
364,happy,Evento tipo happy,-33.538125,-70.61999999999999,2025-04-28 20:00:28,Q4_5_6,Providencia
365,peaceful,Evento tipo peaceful,-33.538125,-70.61999999999999,2025-04-28 20:00:28,Q4_5_6,Maipú
366,sunny,Evento tipo sunny,-33.538125,-70.61999999999999,2025-04-28 20:00:28,Q4_5_6,Lo Prado
367,LOL,Evento tipo LOL,-33.538125,-70.61999999999999,2025-04-28 20:00:28,Q4_5_6,Independencia
368,cool,Evento tipo cool,-33.538125,-70.61999999999999,2025-04-28 20:00:28,Q4_5_6,Recoleta
369,ninja,Evento tipo ninja,-33.538125,-70.61999999999999,2025-04-28 20:00:28,Q4_5_6,Estación Central
370,zombie,Evento tipo zombie,-33.538125,-70.61999999999999,2025-04-28 20:00:28,Q4_5_6,Av. La Florida
371,desconocido,Evento tipo desconocido,-33.538125,-70.57999999999998,2025-04-28 20:00:36,Q4_5_7,Estación Central
372,LOL,Evento tipo LOL,-33.538125,-70.57999999999998,2025-04-28 20:00:36,Q4_5_7,Vespucio Sur
373,happy,Evento tipo happy,-33.538125,-70.57999999999998,2025-04-28 20:00:36,Q4_5_7,Vespucio Sur
374,peaceful,Evento tipo peaceful,-33.538125,-70.57999999999998,2025-04-28 20:00:36,Q4_5_7,San Miguel
375,inlove,Evento tipo inlove,-33.538125,-70.57999999999998,2025-04-28 20:00:36,Q4_5_7,Grecia Ñuñoa
376,desconocido,Evento tipo desconocido,-33.50125000000001,-70.82,2025-04-28 20:00:44,Q4_6_1,Grecia Ñuñoa
377,police,Evento tipo police,-33.50125000000001,-70.82,2025-04-28 20:00:45,Q4_6_1,Pudahuel
378,happy,Evento tipo happy,-33.50125000000001,-70.82,2025-04-28 20:00:45,Q4_6_1,La Cisterna
379,ninja,Evento tipo ninja,-33.50125000000001,-70.82,2025-04-28 20:00:45,Q4_6_1,Vespucio Norte
380,zombie,Evento tipo zombie,-33.50125000000001,-70.82,2025-04-28 20:00:45,Q4_6_1,Alameda Centro
381,desconocido,Evento tipo desconocido,-33.50125000000001,-70.77999999999999,2025-04-28 20:00:52,Q4_6_2,Av. La Florida
382,ninja,Evento tipo ninja,-33.50125000000001,-70.77999999999999,2025-04-28 20:00:52,Q4_6_2,Av. La Florida
383,happy,Evento tipo happy,-33.50125000000001,-70.77999999999999,2025-04-28 20:00:52,Q4_6_2,Maipú
384,sunny,Evento tipo sunny,-33.50125000000001,-70.77999999999999,2025-04-28 20:00:52,Q4_6_2,San Bernardo
385,peaceful,Evento tipo peaceful,-33.50125000000001,-70.77999999999999,2025-04-28 20:00:52,Q4_6_2,Lo Barnechea
386,desconocido,Evento tipo desconocido,-33.50125000000001,-70.74,2025-04-28 20:00:59,Q4_6_3,Pudahuel
387,hazard,Evento tipo hazard,-33.50125000000001,-70.74,2025-04-28 20:00:59,Q4_6_3,Lo Barnechea
388,zombie,Evento tipo zombie,-33.50125000000001,-70.74,2025-04-28 20:00:59,Q4_6_3,Camino a Melipilla
389,sunny,Evento tipo sunny,-33.50125000000001,-70.74,2025-04-28 20:00:59,Q4_6_3,Quinta Normal
390,happy,Evento tipo happy,-33.50125000000001,-70.74,2025-04-28 20:00:59,Q4_6_3,San Bernardo
391,ninja,Evento tipo ninja,-33.50125000000001,-70.74,2025-04-28 20:00:59,Q4_6_3,Apoquindo Las Condes
392,cool,Evento tipo cool,-33.50125000000001,-70.74,2025-04-28 20:00:59,Q4_6_3,San Joaquín
393,desconocido,Evento tipo desconocido,-33.50125000000001,-70.69999999999999,2025-04-28 20:01:07,Q4_6_4,La Cisterna
394,chit-chat,Evento tipo chit-chat,-33.50125000000001,-70.69999999999999,2025-04-28 20:01:07,Q4_6_4,Recoleta
395,hazard,Evento tipo hazard,-33.50125000000001,-70.69999999999999,2025-04-28 20:01:07,Q4_6_4,Independencia
396,sunny,Evento tipo sunny,-33.50125000000001,-70.69999999999999,2025-04-28 20:01:07,Q4_6_4,Pudahuel
397,LOL,Evento tipo LOL,-33.50125000000001,-70.69999999999999,2025-04-28 20:01:07,Q4_6_4,Lo Barnechea
398,happy,Evento tipo happy,-33.50125000000001,-70.69999999999999,2025-04-28 20:01:07,Q4_6_4,Ñuñoa Plaza Egaña
399,cool,Evento tipo cool,-33.50125000000001,-70.69999999999999,2025-04-28 20:01:07,Q4_6_4,Quinta Normal
400,peaceful,Evento tipo peaceful,-33.50125000000001,-70.69999999999999,2025-04-28 20:01:07,Q4_6_4,Macul
401,ninja,Evento tipo ninja,-33.50125000000001,-70.69999999999999,2025-04-28 20:01:07,Q4_6_4,Av. La Florida
402,inlove,Evento tipo inlove,-33.50125000000001,-70.69999999999999,2025-04-28 20:01:07,Q4_6_4,Camino a Melipilla
403,desconocido,Evento tipo desconocido,-33.50125000000001,-70.65999999999998,2025-04-28 20:01:14,Q4_6_5,Vespucio Norte
404,happy,Evento tipo happy,-33.50125000000001,-70.65999999999998,2025-04-28 20:01:14,Q4_6_5,Recoleta
405,sunny,Evento tipo sunny,-33.50125000000001,-70.65999999999998,2025-04-28 20:01:14,Q4_6_5,Macul
406,peaceful,Evento tipo peaceful,-33.50125000000001,-70.65999999999998,2025-04-28 20:01:14,Q4_6_5,Estación Central
407,inlove,Evento tipo inlove,-33.50125000000001,-70.65999999999998,2025-04-28 20:01:14,Q4_6_5,San Bernardo
408,desconocido,Evento tipo desconocido,-33.50125000000001,-70.61999999999999,2025-04-28 20:01:21,Q4_6_6,Estación Central
409,happy,Evento tipo happy,-33.50125000000001,-70.61999999999999,2025-04-28 20:01:21,Q4_6_6,Maipú
410,sunny,Evento tipo sunny,-33.50125000000001,-70.61999999999999,2025-04-28 20:01:21,Q4_6_6,Pudahuel
411,inlove,Evento tipo inlove,-33.50125000000001,-70.61999999999999,2025-04-28 20:01:21,Q4_6_6,Maipú
412,zombie,Evento tipo zombie,-33.50125000000001,-70.61999999999999,2025-04-28 20:01:21,Q4_6_6,Ñuñoa Plaza Egaña
413,ninja,Evento tipo ninja,-33.50125000000001,-70.61999999999999,2025-04-28 20:01:21,Q4_6_6,Independencia
414,desconocido,Evento tipo desconocido,-33.50125000000001,-70.57999999999998,2025-04-28 20:01:30,Q4_6_7,Ñuñoa Plaza Egaña
415,LOL,Evento tipo LOL,-33.50125000000001,-70.57999999999998,2025-04-28 20:01:30,Q4_6_7,Autopista Central
416,happy,Evento tipo happy,-33.50125000000001,-70.57999999999998,2025-04-28 20:01:30,Q4_6_7,Autopista Central
417,ninja,Evento tipo ninja,-33.50125000000001,-70.57999999999998,2025-04-28 20:01:30,Q4_6_7,Av. La Florida
418,peaceful,Evento tipo peaceful,-33.50125000000001,-70.57999999999998,2025-04-28 20:01:30,Q4_6_7,Plaza Italia
419,desconocido,Evento tipo desconocido,-33.464375,-70.77999999999999,2025-04-28 20:01:46,Q4_7_2,La Cisterna
420,sleepy,Evento tipo sleepy,-33.464375,-70.77999999999999,2025-04-28 20:01:46,Q4_7_2,Ñuñoa Plaza Egaña
421,happy,Evento tipo happy,-33.464375,-70.77999999999999,2025-04-28 20:01:46,Q4_7_2,Av. La Florida
422,LOL,Evento tipo LOL,-33.464375,-70.77999999999999,2025-04-28 20:01:46,Q4_7_2,Plaza Italia
423,zombie,Evento tipo zombie,-33.464375,-70.77999999999999,2025-04-28 20:01:46,Q4_7_2,Macul
424,inlove,Evento tipo inlove,-33.464375,-70.77999999999999,2025-04-28 20:01:46,Q4_7_2,Providencia
425,peaceful,Evento tipo peaceful,-33.464375,-70.77999999999999,2025-04-28 20:01:46,Q4_7_2,San Bernardo
426,desconocido,Evento tipo desconocido,-33.464375,-70.74,2025-04-28 20:01:55,Q4_7_3,La Cisterna
427,happy,Evento tipo happy,-33.464375,-70.74,2025-04-28 20:01:55,Q4_7_3,Apoquindo Las Condes
428,peaceful,Evento tipo peaceful,-33.464375,-70.74,2025-04-28 20:01:55,Q4_7_3,Grecia Ñuñoa
429,inlove,Evento tipo inlove,-33.464375,-70.74,2025-04-28 20:01:55,Q4_7_3,Providencia
430,zombie,Evento tipo zombie,-33.464375,-70.74,2025-04-28 20:01:55,Q4_7_3,La Cisterna
431,desconocido,Evento tipo desconocido,-33.464375,-70.69999999999999,2025-04-28 20:02:03,Q4_7_4,Camino a Melipilla
432,happy,Evento tipo happy,-33.464375,-70.69999999999999,2025-04-28 20:02:03,Q4_7_4,Las Rejas
433,peaceful,Evento tipo peaceful,-33.464375,-70.69999999999999,2025-04-28 20:02:03,Q4_7_4,Ñuñoa Plaza Egaña
434,inlove,Evento tipo inlove,-33.464375,-70.69999999999999,2025-04-28 20:02:03,Q4_7_4,Providencia
435,LOL,Evento tipo LOL,-33.464375,-70.69999999999999,2025-04-28 20:02:03,Q4_7_4,Macul
436,ninja,Evento tipo ninja,-33.464375,-70.69999999999999,2025-04-28 20:02:03,Q4_7_4,Las Rejas
437,desconocido,Evento tipo desconocido,-33.464375,-70.65999999999998,2025-04-28 20:02:11,Q4_7_5,Quinta Normal
438,happy,Evento tipo happy,-33.464375,-70.65999999999998,2025-04-28 20:02:11,Q4_7_5,Av. La Florida
439,ninja,Evento tipo ninja,-33.464375,-70.65999999999998,2025-04-28 20:02:11,Q4_7_5,Providencia
440,peaceful,Evento tipo peaceful,-33.464375,-70.65999999999998,2025-04-28 20:02:11,Q4_7_5,Macul
441,zombie,Evento tipo zombie,-33.464375,-70.65999999999998,2025-04-28 20:02:11,Q4_7_5,Grecia Ñuñoa
442,inlove,Evento tipo inlove,-33.464375,-70.65999999999998,2025-04-28 20:02:11,Q4_7_5,Camino a Melipilla
443,desconocido,Evento tipo desconocido,-33.464375,-70.61999999999999,2025-04-28 20:02:20,Q4_7_6,Pudahuel
444,LOL,Evento tipo LOL,-33.464375,-70.61999999999999,2025-04-28 20:02:20,Q4_7_6,Camino a Melipilla
445,happy,Evento tipo happy,-33.464375,-70.61999999999999,2025-04-28 20:02:20,Q4_7_6,Pudahuel
446,ninja,Evento tipo ninja,-33.464375,-70.61999999999999,2025-04-28 20:02:20,Q4_7_6,La Cisterna
447,zombie,Evento tipo zombie,-33.464375,-70.61999999999999,2025-04-28 20:02:20,Q4_7_6,Vespucio Sur
448,peaceful,Evento tipo peaceful,-33.464375,-70.61999999999999,2025-04-28 20:02:20,Q4_7_6,Av. La Florida
449,inlove,Evento tipo inlove,-33.464375,-70.61999999999999,2025-04-28 20:02:20,Q4_7_6,Independencia
450,desconocido,Evento tipo desconocido,-33.464375,-70.57999999999998,2025-04-28 20:02:28,Q4_7_7,Plaza Italia
451,happy,Evento tipo happy,-33.464375,-70.57999999999998,2025-04-28 20:02:28,Q4_7_7,San Joaquín
452,ninja,Evento tipo ninja,-33.464375,-70.57999999999998,2025-04-28 20:02:28,Q4_7_7,Providencia
453,zombie,Evento tipo zombie,-33.464375,-70.57999999999998,2025-04-28 20:02:28,Q4_7_7,Macul
